poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,is_national
87363,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/7/24,7/9/24,NA,NA,NA,NA,NA,NA,202541,1443,rv,NA,rv,NA,7/10/24 10:17,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,38,1
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201923,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1
86253,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,2/25/24,2/28/24,NA,NA,NA,NA,NA,NA,194049,980,rv,NA,rv,NA,3/4/24 14:46,NA,https://www.nytimes.com/2024/03/02/us/politics/biden-trump-times-siena-poll.html,https://www.nytimes.com/2024/03/02/us/politics/biden-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/03/02/us/elections/times-siena-national-poll-toplines.html,https://www.nytimes.com/interactive/2024/03/02/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,1
86253,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,2/25/24,2/28/24,NA,NA,NA,NA,NA,NA,194050,980,lv,NA,lv,NA,3/4/24 14:46,NA,https://www.nytimes.com/2024/03/02/us/politics/biden-trump-times-siena-poll.html,https://www.nytimes.com/2024/03/02/us/politics/biden-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/03/02/us/elections/times-siena-national-poll-toplines.html,https://www.nytimes.com/interactive/2024/03/02/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,1
84542,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184803,603,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43,0
84542,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184809,603,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43,0
84543,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184804,629,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
84543,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184810,629,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
84544,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184805,616,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,0
84544,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184811,616,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
84545,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184806,611,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,0
84545,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184812,611,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,0
84546,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184807,600,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
84546,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184813,600,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
84547,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184808,603,rv,NA,rv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
84547,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,10/22/23,11/3/23,NA,NA,NA,NA,NA,NA,184814,603,lv,NA,lv,NA,11/5/23 10:59,NA,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,https://www.nytimes.com/2023/11/05/upshot/polls-biden-trump-2024.html,NA,https://www.nytimes.com/interactive/2023/11/05/us/elections/times-siena-battlegrounds-registered-voters.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
82279,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,2/23/23,2/27/23,NA,NA,NA,NA,NA,NA,169460,1014,rv,NA,rv,NA,2/28/23 16:24,NA,https://news.yahoo.com/2024-poll-desantis-slides-as-trump-surges-to-first-head-to-head-lead-in-months-202853093.html,https://news.yahoo.com/2024-poll-desantis-slides-as-trump-surges-to-first-head-to-head-lead-in-months-202853093.html,NA,https://www.scribd.com/document/628551868/20230227-Yahoo-Tabs-Politics#,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,1
82279,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,2/23/23,2/27/23,NA,NA,NA,NA,NA,NA,169461,1014,rv,NA,rv,NA,2/28/23 16:24,NA,https://news.yahoo.com/2024-poll-desantis-slides-as-trump-surges-to-first-head-to-head-lead-in-months-202853093.html,https://news.yahoo.com/2024-poll-desantis-slides-as-trump-surges-to-first-head-to-head-lead-in-months-202853093.html,NA,https://www.scribd.com/document/628551868/20230227-Yahoo-Tabs-Politics#,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,40,1
79596,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,7/28/22,8/1/22,NA,NA,NA,NA,NA,NA,159241,1557,a,NA,a,NA,8/4/22 12:21,NA,https://www.scribd.com/document/585432015/20220801-yahoo-tabs,NA,NA,https://www.scribd.com/document/585432015/20220801-yahoo-tabs,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,1
79596,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,7/28/22,8/1/22,NA,NA,NA,NA,NA,NA,159246,1152,rv,NA,rv,NA,8/4/22 12:50,NA,https://www.scribd.com/document/585432015/20220801-yahoo-tabs,NA,NA,https://www.scribd.com/document/585432015/20220801-yahoo-tabs,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1
79249,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,6/24/22,6/27/22,NA,NA,NA,NA,NA,NA,157532,1630,a,NA,a,NA,6/29/22 11:40,NA,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,NA,https://www.scribd.com/document/580341076/20220624-Yahoo-Tabs-Plus,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,1
79249,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,6/24/22,6/27/22,NA,NA,NA,NA,NA,NA,157533,1630,a,NA,a,NA,6/29/22 11:40,NA,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,NA,https://www.scribd.com/document/580341076/20220624-Yahoo-Tabs-Plus,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,41,1
79249,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,6/24/22,6/27/22,NA,NA,NA,NA,NA,NA,157542,1239,rv,NA,rv,NA,6/29/22 11:55,NA,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,NA,https://www.scribd.com/document/580341076/20220624-Yahoo-Tabs-Plus,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,1
79249,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,NA,NA,6/24/22,6/27/22,NA,NA,NA,NA,NA,NA,157543,1239,rv,NA,rv,NA,6/29/22 11:55,NA,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,https://news.yahoo.com/jan-6-poll-52-already-say-trump-should-be-prosecuted-how-that-number-could-grow-after-cassidy-hutchinsons-bombshells-221803503.html,NA,https://www.scribd.com/document/580341076/20220624-Yahoo-Tabs-Plus,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,1
